종로구	명륜4가	74,744.9	-	-	-	-	-	50,711.8	-	4,007.9	125.6	-	-	16,046.1	-	-	1,305.8	925.3	-	-	-	-	-	1,622.4	-	-	-
종로구	명륜3가	414,470.5	-	-	-	-	100,934.6	170,790.8	-	111,283.3	651.7	-	-	26,403.3	-	-	-	3,698.0	-	-	-	-	-	515.8	193	-	-
종로구	창신동	779,623.3	-	-	-	-	26,052.0	537,354.4	-	25,696.8	2,775.6	-	-	120,386.2	251.6	7,075.8	21,844.6	11,029.8	-	-	16,454.6	-	-	8,587.3	353.7	-	1,760.9
종로구	숭인동	595,558.1	112.5	-	-	-	11,038.9	370,164.7	-	13,750.0	1,933.1	-	-	129,437.1	-	2,459.5	11,550.7	7,346.4	-	-	33,612.0	-	-	3,868.5	9,332.3	-	952.4
종로구	교남동	22,303.9	-	-	-	-	-	12,722.5	-	-	-	-	-	8,697.1	-	-	224.3	93	-	-	448.4	-	-	-	-	-	118.6
종로구	평동	80,527.3	-	-	-	-	-	60,750.8	-	-	-	-	-	18,373.4	-	-	324.8	25.1	-	-	1,053.2	-	-	-	-	-	-
종로구	송월동	44,554.5	-	-	-	-	-	25,222.7	-	-	-	-	-	8,208.5	-	-	14.4	-	-	-	8,836.3	-	-	2,224.0	48.6	-	-
종로구	홍파동	41,740.9	-	-	-	-	-	34,156.8	-	-	-	-	-	3,643.6	-	-	-	-	-	-	3,239.2	-	-	701.3	-	-	-
종로구	교북동	29,996.3	-	-	-	-	-	14,397.2	-	-	-	-	-	15,216.4	-	-	-	382.7	-	-	-	-	-	-	-	-	-
종로구	행촌동	129,410.6	-	-	-	-	360.1	69,051.0	-	13,916.0	575.3	-	-	37,079.9	-	-	-	526.2	-	-	6,937.0	-	-	965.1	-	-	-
종로구	구기동	3,710,699.4	298,716.0	-	-	-	2,842,481.0	381,397.3	-	13,522.0	-	-	-	65,223.1	-	-	39,504.0	19,495.0	-	-	1,224.0	-	-	19,108.0	-	1,038.0	28,991.0
종로구	평창동	5,154,552.4	123,679.0	-	-	-	3,408,691.2	1,196,864.1	-	25,146.0	-	1,867.0	-	230,812.3	-	-	79,807.2	23,885.0	-	-	29,573.6	-	-	13,684.0	-	9,963.0	10,580.0
종로구	부암동	1,547,932.0	304,493.0	-	-	-	630,555.0	436,714.0	-	-	237	1,561.0	-	95,720.0	-	-	-	23,123.0	-	-	283	-	-	1,782.0	-	-	53,464.0
종로구	홍지동	356,755.0	39,289.0	-	-	-	38,314.0	130,558.0	-	93,499.0	-	541	-	30,180.0	-	-	10,243.0	4,676.0	-	-	-	-	-	3,391.0	-	-	6,064.0
종로구	신영동	361,252.1	34,174.0	-	-	-	78,602.0	171,257.7	-	7,574.0	-	-	-	40,453.4	-	-	25,974.0	93	-	-	-	-	-	985	40	-	2,099.0
종로구	무악동	362,555.9	-	-	-	-	165,658.5	150,370.6	-	4,914.2	220.4	-	-	35,529.6	-	-	-	2,069.7	-	-	3,792.9	-	-	-	-	-	-
중구	무교동	32,184.5	-	-	-	-	-	19,140.0	-	-	-	-	-	12,474.3	-	-	-	-	-	-	570.2	-	-	-	-	-	-
중구	다동	58,770.1	-	-	-	-	-	35,985.5	-	-	-	-	-	19,651.4	-	-	-	-	-	-	3,070.4	-	-	-	-	-	62.8
중구	태평로1가	74,327.5	-	-	-	-	-	44,891.8	-	-	-	-	-	28,596.2	-	-	-	-	-	-	-	-	-	-	-	-	839.5
중구	을지로1가	62,451.4	-	-	-	-	-	37,906.1	-	-	-	-	-	24,545.3	-	-	-	-	-	-	-	-	-	-	-	-	-
중구	을지로2가	112,470.5	-	-	-	-	-	71,881.0	-	-	-	-	-	39,681.3	-	-	-	-	-	-	908.2	-	-	-	-	-	-
중구	남대문로1가	19,106.2	-	-	-	-	-	4,405.6	-	-	-	-	-	14,700.6	-	-	-	-	-	-	-	-	-	-	-	-	-
중구	삼각동	27,259.9	-	-	-	-	-	11,661.8	-	-	833.1	-	-	12,544.0	-	-	-	-	-	-	2,221.0	-	-	-	-	-	-
중구	수하동	18,360.8	-	-	-	-	-	14,705.8	-	-	-	-	-	3,340.2	-	-	-	-	-	-	314.8	-	-	-	-	-	-
중구	장교동	33,982.7	-	-	-	-	-	18,567.7	-	-	-	-	-	15,244.0	-	-	-	-	-	-	171	-	-	-	-	-	-
중구	수표동	35,126.4	-	-	-	-	-	23,219.2	-	-	-	-	-	11,459.1	-	-	-	-	-	-	448.1	-	-	-	-	-	-
중구	소공동	82,318.9	-	-	-	-	-	58,910.1	-	-	1,099.0	-	-	18,772.6	-	-	-	-	-	-	-	-	-	-	3,537.2	-	-
중구	남창동	138,532.1	-	-	-	-	-	76,474.9	-	-	370.3	-	-	45,638.3	13.2	-	-	-	-	-	11,387.5	-	-	4,647.9	-	-	-
중구	북창동	44,298.4	-	-	-	-	-	35,876.6	-	-	-	-	-	8,421.8	-	-	-	-	-	-	-	-	-	-	-	-	-
중구	태평로2가	82,257.1	-	-	-	-	-	39,445.6	-	-	-	-	-	42,811.5	-	-	-	-	-	-	-	-	-	-	-	-	-
중구	남대문로2가	26,561.4	-	-	-	-	-	5,987.5	-	-	-	-	-	20,562.1	-	-	-	11.8	-	-	-	-	-	-	-	-	-
중구	남대문로3가	33,664.1	-	-	-	-	-	20,240.5	-	-	-	-	-	13,423.6	-	-	-	-	-	-	-	-	-	-	-	-	-
중구	남대문로4가	54,834.8	-	-	-	-	-	29,686.1	-	-	-	-	-	22,715.6	-	-	-	-	-	-	-	-	-	-	2,433.1	-	-
중구	남대문로5가	229,109.7	-	-	-	-	-	120,896.8	-	-	-	953.1	-	74,285.6	-	-	-	-	-	-	32,974.2	-	-	-	-	-	-
중구	봉래동1가	41,450.1	-	-	-	-	-	20,180.2	-	-	-	-	-	20,331.1	938.8	-	-	-	-	-	-	-	-	-	-	-	-
중구	봉래동2가	129,444.9	-	-	-	-	-	2,492.5	-	-	-	-	-	21,154.0	102,833.8	-	-	-	-	-	-	-	-	-	2,964.6	-	-
중구	회현동1가	300,856.0	-	-	-	-	112,087.5	124,217.8	-	-	132.2	-	-	43,451.8	371.1	-	-	-	-	-	20,595.6	-	-	-	-	-	-
중구	회현동2가	70,675.8	-	-	-	-	-	37,892.3	-	-	753.2	-	-	31,611.2	-	-	-	-	-	-	-	-	-	-	-	-	419.1
중구	회현동3가	12,535.9	-	-	-	-	-	8,954.8	-	-	-	-	-	3,581.1	-	-	-	-	-	-	-	-	-	-	-	-	-
중구	충무로1가	59,416.1	-	-	-	-	-	37,032.0	-	-	-	-	-	22,384.1	-	-	-	-	-	-	-	-	-	-	-	-	-
중구	충무로2가	69,365.2	-	-	-	-	-	42,991.2	-	-	-	-	-	26,374.0	-	-	-	-	-	-	-	-	-	-	-	-	-
중구	명동1가	36,922.1	-	-	-	-	-	29,554.9	-	-	-	-	-	7,367.2	-	-	-	-	-	-	-	-	-	-	-	-	-
중구	명동2가	118,030.2	-	-	-	-	-	59,975.2	-	-	-	-	-	15,367.0	-	-	-	-	-	-	-	-	-	42,688.0	-	-	-
중구	남산동1가	23,091.8	-	-	-	-	-	18,723.8	-	-	41.3	-	-	4,326.7	-	-	-	-	-	-	-	-	-	-	-	-	-
중구	남산동2가	72,800.7	-	-	-	-	458.5	53,246.0	-	8,614.0	112.4	-	-	10,369.8	-	-	-	-	-	-	-	-	-	-	-	-	-
중구	남산동3가	29,185.7	-	-	-	-	-	18,011.2	-	-	-	-	-	9,371.6	-	-	-	-	-	-	-	-	-	1,669.1	-	-	133.8
중구	저동1가	35,683.9	-	-	-	-	-	17,979.3	-	-	-	-	-	16,248.6	-	-	-	-	-	-	1,456.0	-	-	-	-	-	-
중구	충무로4가	58,565.9	-	-	-	-	-	38,979.5	-	-	-	-	-	19,372.6	213.8	-	-	-	-	-	-	-	-	-	-	-	-
중구	충무로5가	54,147.0	-	-	-	-	-	32,093.8	-	-	-	-	-	18,145.8	-	-	-	-	-	-	3,907.4	-	-	-	-	-	-
중구	인현동2가	70,408.3	-	-	-	-	-	35,719.2	-	12,722.4	-	-	-	19,738.3	-	-	-	-	-	-	2,228.4	-	-	-	-	-	-
중구	예관동	38,740.1	-	-	-	-	-	24,811.4	-	-	-	-	-	13,925.1	-	-	-	3.6	-	-	-	-	-	-	-	-	-
중구	묵정동	61,877.0	-	-	-	-	-	46,251.3	-	-	280.7	-	-	14,193.5	-	-	-	21.3	-	-	-	-	-	982.8	-	-	147.4
중구	필동1가	36,069.6	-	-	-	-	-	25,263.6	-	-	-	-	-	10,806.0	-	-	-	-	-	-	-	-	-	-	-	-	-
중구	필동2가	185,483.5	-	-	-	-	-	155,991.2	-	-	1,072.0	504.5	-	27,426.9	-	-	-	24.2	-	-	-	-	-	414.5	-	-	50.2
중구	필동3가	94,203.8	-	-	-	-	-	68,948.4	-	4,241.3	236.5	-	-	20,777.6	-	-	-	-	-	-	-	-	-	-	-	-	-
중구	남학동	10,812.7	-	-	-	-	-	6,387.8	-	-	295.6	-	-	4,129.3	-	-	-	-	-	-	-	-	-	-	-	-	-
중구	주자동	22,972.8	-	-	-	-	-	4,314.1	-	-	-	-	-	18,658.7	-	-	-	-	-	-	-	-	-	-	-	-	-
중구	예장동	679,018.0	-	-	-	-	540,769.2	110,884.4	-	-	-	-	-	24,268.3	-	-	-	48.1	-	-	-	-	-	1,652.9	-	-	1,395.1
중구	장충동1가	148,854.0	-	-	-	-	-	113,723.2	-	-	-	890.3	-	32,574.0	-	-	-	-	-	-	-	-	-	1,666.5	-	-	-
중구	장충동2가	1,182,652.5	-	-	-	-	595,892.2	231,327.5	-	119,466.0	3,379.5	-	-	66,304.9	-	-	-	5,543.0	-	-	145,953.5	10,100.7	-	3,449.2	234.1	-	1,001.9
중구	광희동1가	54,267.7	-	-	-	-	-	36,628.1	-	-	-	-	-	15,727.5	-	-	-	-	-	-	1,912.1	-	-	-	-	-	-
중구	광희동2가	56,452.2	-	-	-	-	-	32,798.9	-	-	-	-	-	21,768.7	211.7	-	-	7.6	-	-	972.4	-	-	-	692.9	-	-
중구	쌍림동	79,494.8	-	-	-	-	-	47,079.6	-	-	-	-	-	31,844.8	-	-	-	-	-	-	476.8	-	-	93.6	-	-	-
중구	을지로6가	185,278.2	-	-	-	-	-	119,533.6	-	-	-	-	-	58,571.6	-	-	2,603.9	894.6	-	-	3,664.6	-	-	-	-	-	9.9
중구	을지로7가	91,838.9	-	-	-	-	-	61,516.5	-	-	-	-	-	18,738.5	1,561.4	-	-	-	-	-	-	8,804.3	-	-	-	-	1,218.2
